CustomerID,Region,ContractType,age_missing,Age_imputed,is_male,MonthlyCharges_clean,charge_invalid,tenure_months,signup_year,signed_up_in_window,call_mean,call_median,call_min,call_max,call_sd,call_cv,call_slope,call_rel_slope,call_halfratio,call_last_minus_first,call_trend_r2,call_declining,data_mean,data_median,data_min,data_max,data_sd,data_cv,data_slope,data_rel_slope,data_halfratio,data_last_minus_first,data_trend_r2,data_declining,sms_mean,sms_median,sms_min,sms_max,sms_sd,sms_cv,sms_slope,sms_rel_slope,sms_halfratio,sms_last_minus_first,sms_trend_r2,sms_declining,comp_mean,comp_median,comp_min,comp_max,comp_sd,comp_cv,comp_slope,comp_rel_slope,comp_halfratio,comp_last_minus_first,comp_trend_r2,comp_declining,n_zero_data_months,n_complaint_months,complaints_total,call_hours,complaints_per_call_hour,data_per_call_min,sms_per_call_min,zero_data_complaint_interaction,Churn,dq_dup_conflict
CUST_5088,Suburban,Prepaid,1,43.0,0,52.23,0,43.0,2020,0,706.6366666666667,707.4,632.0,795.94,49.96485070082325,0.07070797916065764,-9.821958041958068,-0.01389958730600554,0.8941351540616247,-104.73000000000002,0.4604916423786075,1,9.056666666666667,9.34,4.8,12.23,2.6496897092972143,0.2925678736802224,-0.11657342657342683,-0.01287155979831728,0.7196727143365351,-2.1099999999999994,0.023065553355071707,1,25.833333333333332,27.5,6.0,45.0,11.971029845237025,0.4633947036865945,0.2867132867132852,0.011098578840514267,1.3972602739726028,7.0,0.006835769386651343,0,0.5833333333333334,0.0,0.0,3.0,0.8620067027323834,1.4777257761126572,-0.07342657342657347,-0.12587412587412594,0.25,-1.0,0.08646493693222665,1,0,5,7,141.3273333333333,0.049530404592647806,0.012816581836021341,0.03655815577076386,0,0,0
CUST_5089,Suburban,Yearly,0,26.0,1,12.25,0,11.0,2023,1,433.5441666666666,426.28499999999997,351.84,485.94,36.74909623794245,0.08476436557892207,3.470454545454525,0.008004846592995005,1.0403474080105461,59.61999999999995,0.10627575194489701,0,11.087499999999999,11.39,8.11,13.95,1.6562715407404267,0.149381875151335,-0.04730769230769257,-0.00426675917093056,0.9318996415770608,-2.75,0.009721991549259047,1,27.416666666666668,27.0,5.0,48.0,14.952470996089204,0.5453788813163235,-3.073426573426575,-0.1121006652921547,0.2833333333333333,-35.0,0.5034710901771005,1,0.16666666666666666,0.0,0.0,1.0,0.372677996249965,2.2360679774997902,0.02797202797202796,0.16783216783216778,,1.0,0.06713286713286713,0,0,2,2,86.70883333333333,0.02306570072637736,0.025574095680370893,0.06323846282481793,0,0,0
CUST_5090,Rural,Prepaid,0,35.0,1,29.68,0,32.0,2021,0,576.3416666666667,583.0899999999999,509.19,623.84,38.00720300884498,0.0659456104027038,-3.6039860139860345,-0.006253210937932131,0.9211784330847944,-54.60000000000002,0.10714925706432092,1,8.971666666666666,9.114999999999998,4.4,13.97,2.8737050223632132,0.3203089380304529,-0.38384615384615434,-0.04278426385058381,0.6641337386018236,-0.7999999999999998,0.2126105466258077,1,20.916666666666668,20.5,1.0,46.0,12.874123486884674,0.61549594359608,-0.4440559440559452,-0.02122976624968662,0.7702702702702703,8.0,0.014177342329183785,1,0.4166666666666667,0.0,0.0,2.0,0.6400954789890506,1.5362291495737215,0.03146853146853146,0.0755244755244755,,0.0,0.028801706767808456,0,0,4,5,115.26833333333335,0.043377047758129575,0.015566576538800767,0.03629212995763508,0,0,0
CUST_5091,Suburban,Prepaid,0,38.0,1,23.4,0,60.0,2019,0,473.01666666666665,485.0,388.11,525.48,38.662182283064276,0.08173534889481895,-0.5357342657342921,-0.0011325906748901563,1.0171058616180568,3.8899999999999864,0.0022881311471708086,1,8.989166666666666,9.185,4.93,11.61,2.070046128042132,0.2302823170159042,-0.25702797202797295,-0.028593081156351865,0.8869329722410293,-1.08,0.1837196139889053,1,22.75,23.0,0.0,47.0,14.635146053251399,0.6433031232198417,-1.9195804195804198,-0.08437716130023823,0.23711340206185566,-25.0,0.20500917232752663,1,0.25,0.0,0.0,1.0,0.4330127018922193,1.7320508075688772,-0.04545454545454549,-0.18181818181818196,0.0,0.0,0.13131313131313133,1,0,3,3,94.60333333333332,0.03171135618899969,0.019003911067263308,0.04809555688664952,0,0,0
CUST_5092,Urban,Prepaid,0,19.0,0,40.49,0,48.0,2019,0,510.5758333333333,506.155,480.74,554.0,24.49536502358944,0.04797595856362723,0.40367132867130867,0.0007906197323048166,0.9907933285361843,-6.800000000000011,0.003236255253882218,0,9.098333333333334,9.23,1.45,13.98,3.9970652428444993,0.4393184000195456,-0.10118881118881155,-0.011121686520111179,0.7220242337847469,7.699999999999999,0.007637255226818472,1,22.333333333333332,21.0,2.0,49.0,14.418352502588112,0.645597873250214,-1.2237762237762253,-0.05479595031833845,0.5855855855855856,-16.0,0.08584747694849242,1,0.5833333333333334,0.5,0.0,2.0,0.6400954789890506,1.097306535409801,0.0734265734265734,0.1258741258741258,4.0,1.0,0.1568092924025127,0,0,6,7,102.11516666666667,0.06855005214700395,0.017819749270023555,0.04374146184618348,0,0,0
CUST_5093,Urban,Yearly,0,60.0,1,52.07,0,54.0,2019,0,557.2058333333333,543.385,499.94,637.2,43.01713117242427,0.07720150902779663,-5.428916083916111,-0.009743107051552362,0.9580198712158737,-92.61000000000001,0.1898008536179118,1,9.873333333333333,10.235,3.73,13.21,2.5784114403166063,0.2611490317673808,-0.17601398601398668,-0.017827209927142474,0.8876923076923077,-3.16,0.05553217820646705,1,26.0,28.5,4.0,48.0,13.796134724383252,0.5306205663224328,0.8881118881118867,0.034158149542764873,1.2622950819672132,4.0,0.04938275384860323,0,0.5833333333333334,0.0,0.0,2.0,0.7592027982620249,1.3014905113063282,-0.0034965034965035217,-0.0059940059940060365,0.0,0.0,0.0002527592889038669,1,0,5,7,111.44116666666667,0.06281341275740412,0.017719364627374383,0.04666139233407164,0,0,0
CUST_5094,Suburban,Prepaid,0,55.0,1,42.17,0,60.0,2019,0,431.21250000000003,430.93,328.32,523.31,57.116080941214214,0.1324546040321517,3.7682167832167663,0.008738653873013343,1.0331050316855799,77.23000000000002,0.05186922388547824,0,9.906666666666668,9.325,4.12,15.74,3.3884763865522545,0.34204001210150614,-0.40867132867132927,-0.04125215296143969,0.6795436868032149,-0.40000000000000036,0.17333816871731803,1,31.833333333333332,34.5,1.0,47.0,13.189853002297722,0.41434093200935257,0.02097902097901876,0.0006590268370372385,1.12,-22.0,3.0147084274498998e-05,0,0.08333333333333333,0.0,0.0,1.0,0.2763853991962833,3.3166247903554,-0.02447552447552448,-0.29370629370629375,0.0,0.0,0.09345200254291165,1,0,1,1,86.2425,0.011595211177783574,0.02297397841358186,0.07382284449855543,0,0,0
CUST_5095,Rural,Prepaid,1,43.0,0,40.69,0,28.0,2021,0,595.7783333333333,574.3199999999999,515.07,709.17,64.4498287860841,0.10817753043399939,-5.616853146853165,-0.009427756654773444,0.9208681798052502,-181.11,0.09051017283149382,1,10.8175,10.870000000000001,7.12,15.58,2.450935620669516,0.22657135388671282,0.4022727272727269,0.03718721768178663,1.4187779433681071,4.91,0.32102005425348235,0,23.0,20.5,13.0,38.0,7.6702889993359005,0.3334908260580826,0.24475524475524466,0.01064153238066281,1.129032258064516,11.0,0.012133758592682108,0,0.5,0.5,0.0,1.0,0.5,1.0,-0.055944055944055986,-0.11188811188811197,0.3333333333333333,0.0,0.14918414918414918,1,0,6,6,119.15566666666668,0.050354298438737,0.01815692077870125,0.03860496213636504,0,0,0
CUST_5096,Rural,Prepaid,1,43.0,0,23.88,0,25.0,2021,0,561.7883333333334,566.2049999999999,524.02,641.77,32.20203457167816,0.05732058261268893,-1.2531468531468828,-0.002230638798978647,0.9519312703545039,10.409999999999968,0.018046463326592547,1,11.909999999999998,12.51,7.89,15.29,2.3775442512531004,0.19962588171730486,0.2537762237762234,0.021307827353167375,1.2146254458977408,4.809999999999999,0.13576862984522434,0,23.0,19.5,3.0,46.0,13.478377746103819,0.5860164237436443,-1.3776223776223793,-0.05989662511401649,0.8734177215189873,-38.0,0.12449156348238921,1,0.16666666666666666,0.0,0.0,1.0,0.3726779962499649,2.2360679774997894,-0.02797202797202797,-0.1678321678321678,0.0,-1.0,0.06713286713286716,1,0,2,2,112.35766666666669,0.017800298451670703,0.021200155455939805,0.04094068643884262,0,0,0
CUST_5097,Suburban,Yearly,1,43.0,1,31.27,0,22.0,2022,0,393.83416666666676,395.86,253.56,495.08,63.17572271824219,0.16041199079538684,-4.4375174825175,-0.01126747717211982,0.9283761618370696,-136.27999999999997,0.05879420303400438,1,10.269166666666665,10.605,4.95,12.54,1.8811364399095445,0.18318296907339557,-0.21227272727272756,-0.020670881500225034,0.8334866605335788,-6.97,0.151740879963804,1,23.166666666666668,22.0,5.0,47.0,12.895951130318211,0.55665976102093,1.6783216783216777,0.07244554007143932,2.205882352941176,2.0,0.20183591254244326,0,0.4166666666666667,0.0,0.0,2.0,0.6400954789890506,1.5362291495737215,-0.04545454545454546,-0.1090909090909091,0.0,-1.0,0.06009244992295843,1,0,4,5,78.76683333333335,0.06347849454402338,0.026074849608866666,0.058823404944128334,0,0,0
CUST_5098,Urban,Prepaid,0,60.0,0,35.67,0,64.0,2018,0,443.2916666666667,443.61,381.95,512.91,37.66252090016752,0.08496103972215627,-3.67636363636366,-0.008293329003922158,0.9448274284319857,-80.04000000000002,0.11354628865977733,1,10.191666666666665,10.3,6.78,17.16,3.0076037896564025,0.2951042148477256,0.506223776223776,0.0496703623441154,1.4877657440834338,9.29,0.33759703444252087,0,26.916666666666668,27.5,3.0,45.0,15.723964371479463,0.5841720509527973,-1.3601398601398602,-0.05053151183182143,0.5416666666666666,-3.0,0.08916570046250132,1,0.3333333333333333,0.0,0.0,1.0,0.4714045207910317,1.4142135623730951,-0.034965034965034975,-0.10489510489510492,0.0,0.0,0.06555944055944056,1,0,4,4,88.65833333333333,0.04511702227652975,0.02299088260174828,0.06071999248049629,0,0,0
CUST_5099,Suburban,Prepaid,1,43.0,1,63.22,0,49.0,2019,0,528.1141666666667,594.035,222.57,697.92,161.15352532385248,0.30514902931124893,-33.60968531468535,-0.06364094628784876,0.4147490574614295,-381.0799999999999,0.5183272756460211,1,7.9366666666666665,7.2,3.85,13.82,2.7496373498255284,0.34644737713047397,-0.14412587412587458,-0.018159496949921198,0.7123479887745556,-5.17,0.03274069266826952,1,18.333333333333332,18.0,1.0,47.0,14.0909742585655,0.7685985959217546,1.1608391608391606,0.06331849968213604,2.375,23.0,0.08087547595102154,0,0.25,0.0,0.0,1.0,0.4330127018922193,1.7320508075688772,-0.010489510489510493,-0.041958041958041974,0.0,0.0,0.006993006993006991,1,0,3,3,105.62283333333335,0.028402949488510215,0.015028316162698403,0.03471471604151249,0,0,0
CUST_5100,Suburban,Yearly,1,43.0,1,56.47,0,39.0,2020,0,467.83666666666664,477.08000000000004,381.22,544.24,60.38249074764048,0.12906746103905312,-2.666223776223789,-0.005699048335011055,0.970996962789183,-89.69999999999999,0.023234104499918626,1,10.999166666666666,10.955,5.89,16.77,3.340140861134785,0.3036721746618488,-0.0963286713286716,-0.008757815409834528,1.079549114331723,-7.660000000000001,0.009911431112148001,1,26.333333333333332,26.5,11.0,44.0,11.234866364235145,0.4266404948443726,-0.4825174825174837,-0.018323448703195584,1.05,2.0,0.0219808800354575,1,0.75,1.0,0.0,2.0,0.7216878364870323,0.9622504486493764,-0.07342657342657342,-0.0979020979020979,0.39999999999999997,-1.0,0.12335664335664333,1,0,7,9,93.56733333333334,0.09618741583601113,0.02351069817813909,0.05628745074848059,0,0,0
CUST_5101,Suburban,Yearly,0,45.0,0,61.76,0,42.0,2020,0,368.4458333333334,386.67499999999995,264.09,428.34,53.95237737399118,0.14643231784135935,-6.0077972027972235,-0.016305781363965006,0.803397930319588,-53.07000000000005,0.14776247179909585,1,10.891666666666666,11.25,3.35,17.35,3.244618193597241,0.29789914554833125,-0.13027972027972118,-0.011961412726523752,0.9300495482366657,-0.33999999999999986,0.01921238266282235,1,26.833333333333332,30.5,2.0,47.0,13.588189316052706,0.5063921484243245,-0.16783216783216864,-0.006254614950267154,1.169811320754717,-2.0,0.0018179503661676071,1,0.25,0.0,0.0,1.0,0.4330127018922193,1.7320508075688772,0.0034965034965034796,0.013986013986013918,1.0,1.0,0.0007770007770007769,0,0,3,3,73.68916666666668,0.040711547378063255,0.029561106901738153,0.07282843475409094,0,0,0
CUST_5102,Rural,Prepaid,0,35.0,0,56.93,0,34.0,2021,0,604.0741666666667,593.565,517.66,698.63,54.25637081767962,0.08981739960354694,-5.917517482517481,-0.009796011498341094,0.9613828040192612,-22.389999999999986,0.14175304914541711,1,9.595833333333333,9.32,6.84,13.13,1.9429035759799185,0.20247366836091205,0.13870629370629325,0.014454846065788268,1.1100886162235857,3.0700000000000003,0.0607357824606964,0,24.833333333333332,27.0,0.0,48.0,16.440971855567284,0.6620525579423068,2.510489510489509,0.10109353733514802,1.6851851851851851,42.0,0.27785399268289,0,0.5833333333333334,0.0,0.0,3.0,0.8620067027323834,1.4777257761126572,-0.1223776223776224,-0.20979020979020982,0.19999999999999998,0.0,0.24018038036729633,1,0,5,7,120.81483333333333,0.057939905282050085,0.015885190698162063,0.04110974231916887,0,0,0
CUST_5103,Rural,Yearly,0,51.0,1,62.33,0,42.0,2020,0,518.6383333333333,515.38,463.67,599.07,41.801838044383764,0.08059920634041788,2.1137762237762034,0.004075626670691272,1.0516739218940843,-28.720000000000027,0.030470673378910847,0,10.653333333333332,11.315,3.87,15.79,3.201737375585671,0.3005385521513459,0.18685314685314638,0.017539406775952414,1.4747967479674795,-1.5,0.04058674403059464,0,20.083333333333332,21.5,1.0,47.0,15.135269699905876,0.7536233875471806,0.4790209790209777,0.02385166700519391,1.03125,25.0,0.011936679442060349,0,0.6666666666666666,0.5,0.0,2.0,0.7453559924999298,1.1180339887498947,0.04195804195804194,0.06293706293706292,2.0,-1.0,0.037762237762237756,0,0,6,8,103.72766666666666,0.07712503575066762,0.020540967854927806,0.0387231950331477,0,0,0
CUST_5104,Urban,Prepaid,1,43.0,0,29.51,0,54.0,2019,0,495.57750000000004,497.28499999999997,433.52,605.24,47.16969315231268,0.09518126458992322,-4.45178321678324,-0.008983021256580938,0.9258070456997026,-19.739999999999952,0.10614430675606272,1,9.779166666666667,9.47,6.33,13.76,2.1086467158398583,0.21562642173053514,-0.11800699300699324,-0.012067182923595389,0.8365217391304346,2.209999999999999,0.037321804347121276,1,21.833333333333332,21.0,0.0,38.0,11.179097558489335,0.5120197355033284,0.6573426573426561,0.030107297282869747,1.1842105263157896,-10.0,0.041202629333325046,0,0.9166666666666666,1.0,0.0,3.0,0.9537935951882998,1.0405021038417817,0.03146853146853141,0.03432930705657972,1.0,-1.0,0.012971761063364118,0,0,7,11,99.11550000000001,0.11098163253981465,0.01973287057355644,0.044056345038532486,0,0,0
CUST_5105,Urban,Prepaid,0,28.0,0,70.04,0,46.0,2020,0,402.2108333333333,404.4,351.78,459.72,36.31648235955987,0.09029215364137765,-6.101363636363654,-0.015169565637500203,0.8587148154903034,-101.45000000000005,0.33635745556523283,1,9.255833333333332,8.8,5.51,14.76,2.3832347007562826,0.2574846169899649,-0.2308741258741261,-0.02494363473925915,0.8412384716732544,-1.7200000000000006,0.1118334421155588,1,25.666666666666668,30.0,1.0,44.0,12.989311845599143,0.5060770848934731,-1.951048951048953,-0.07601489419671245,0.5192307692307693,-7.0,0.26885544485149365,1,1.0833333333333333,1.0,0.0,3.0,0.8620067027323836,0.7956984948298925,0.04545454545454542,0.04195804195804193,0.75,0.0,0.03313508920985556,0,0,9,13,80.44216666666667,0.16160678582749927,0.023012391925461975,0.06381396158316638,0,0,0
CUST_5106,Suburban,Yearly,0,30.0,1,65.72,0,7.0,2023,1,315.61,312.88,237.83,389.55,43.36591787721475,0.13740349759898213,-2.0650349650349757,-0.006542995991999543,0.9156288229749513,26.899999999999977,0.02702169105770012,1,9.113333333333333,9.085,4.87,14.29,2.700238672578572,0.2962953920166685,-0.019860139860140243,-0.0021792399261309704,0.9774305555555556,3.249999999999999,0.0006446367949287756,1,26.333333333333332,29.5,0.0,48.0,16.152055252780954,0.6133691868144666,1.2867132867132842,0.04886252987518801,1.3896103896103895,18.0,0.07562454581193938,0,0.3333333333333333,0.0,0.0,1.0,0.4714045207910317,1.4142135623730951,-0.02797202797202798,-0.08391608391608395,0.5,-1.0,0.041958041958041974,1,0,4,4,63.122,0.06336934824625329,0.02887529968420941,0.08343630852423349,0,0,0
CUST_5107,Urban,Monthly,1,43.0,1,44.39,0,11.0,2023,1,629.0683333333334,623.125,562.55,688.6,38.14339279467533,0.06063473675834156,-5.2093006993007425,-0.008280977476163017,0.9469844430989708,-25.170000000000073,0.22226700897713417,1,10.314999999999998,10.075,6.71,14.28,2.50170441899118,0.24253072409027443,-0.23083916083916156,-0.022378978268459682,0.8789582716780112,-4.58,0.10146161568022159,1,24.25,28.0,0.0,42.0,13.12202347201071,0.5411143699798231,-0.4090909090909101,-0.01686972820993444,0.6470588235294117,15.0,0.011582247153934997,1,0.8333333333333334,1.0,0.0,3.0,0.8975274678557507,1.0770329614269007,-0.027972027972028034,-0.03356643356643364,0.6,1.0,0.011574632264287437,1,0,7,10,125.81366666666668,0.07948262112489103,0.016397264738065017,0.03854907124557215,0,1,0
CUST_5108,Suburban,Prepaid,0,39.0,1,64.55,0,37.0,2020,0,522.8525,507.84000000000003,413.2,676.07,68.03539435776548,0.13012349440380508,5.2083566433566055,0.009961426297773475,1.046996732847449,-10.039999999999964,0.06983713402197018,0,10.761666666666665,11.58,4.23,14.6,3.3398473850694965,0.3103466673442308,0.08069930069930005,0.0074987734891714475,0.979690522243714,2.1799999999999997,0.006957305756080252,0,21.5,18.5,1.0,44.0,15.971328477410179,0.7428524873214036,2.0559440559440554,0.09562530492763048,4.857142857142857,15.0,0.19746734807172572,0,0.75,1.0,0.0,3.0,0.82915619758885,1.1055415967851332,0.010489510489510452,0.013986013986013936,2.0,1.0,0.001907183725365544,0,0,7,9,104.5705,0.08606633802076112,0.020582605355557573,0.041120583721030314,0,0,0
CUST_5109,Urban,Prepaid,0,24.0,1,68.24,0,57.0,2019,0,519.735,508.61,472.71,582.81,37.676231565802844,0.07249123412085552,-3.001328671328703,-0.005774728797038304,0.9728749968311912,22.149999999999977,0.0756217965069572,1,10.239166666666668,10.305,4.17,15.59,3.3685814480612195,0.328989805296123,-0.7082867132867139,-0.06917425375958791,0.5965303593556383,-5.75,0.5268401640735199,1,19.083333333333332,15.5,4.0,44.0,12.652129816315073,0.662993702164982,-0.9475524475524486,-0.04965340336519382,0.5555555555555556,-24.0,0.06683962863738145,1,1.0833333333333333,1.0,0.0,5.0,1.4409680388158819,1.3301243435223526,0.08041958041958032,0.07423345884884337,2.0,0.0,0.03711672942442175,0,0,7,13,103.94699999999999,0.12506373440310928,0.019700744930910306,0.03671742971578465,0,0,0
CUST_5110,Suburban,Prepaid,0,60.0,1,49.21,0,51.0,2019,0,526.0374999999999,535.78,404.72,633.95,61.01741979754634,0.11599442967002609,0.139195804195768,0.00026461194153604644,0.9927734812453063,-127.53999999999996,6.201537902684498e-05,0,8.814166666666667,8.285,5.93,14.83,2.24715545498946,0.254948146543193,-0.007097902097902381,-0.0008052833995918368,1.0281634272114237,-1.0300000000000002,0.0001188908867695007,1,22.75,22.5,8.0,38.0,9.858372076565177,0.43333503633253523,-1.2272727272727284,-0.05394605394605399,0.5512820512820513,-5.0,0.1846828412744812,1,0.6666666666666666,0.0,0.0,4.0,1.1785113019775793,1.7677669529663689,-0.07692307692307694,-0.11538461538461542,0.3333333333333333,-1.0,0.05076923076923078,1,0,4,8,105.20749999999998,0.0760402062590595,0.016755776283376503,0.043247867309840086,0,1,0
CUST_5111,Rural,Monthly,1,43.0,1,58.06,0,58.0,2019,0,615.4783333333332,619.815,540.28,693.65,53.038171133837395,0.0861739045249425,2.0186713286713065,0.003279841416575141,1.0365207009165291,6.439999999999941,0.017262708631467154,0,10.200000000000001,11.325,3.91,17.45,3.772660422919967,0.3698686689137222,0.22020979020978965,0.021589195118606824,1.1472602739726028,0.09999999999999964,0.04060061438178909,0,24.833333333333332,28.0,5.0,43.0,13.813238416662312,0.5562377885904287,0.5594405594405586,0.022527807762707058,1.0273972602739727,-6.0,0.01954662021629558,0,0.5,0.0,0.0,2.0,0.6454972243679028,1.2909944487358056,0.06993006993006992,0.13986013986013984,,0.0,0.1398601398601399,0,0,5,6,123.09566666666665,0.0487425769117245,0.016572476149986328,0.04034802199914972,0,0,0
CUST_5112,Suburban,Yearly,0,21.0,0,42.21,0,47.0,2020,0,547.195,540.395,469.21,644.08,45.27343472354033,0.08273729607094424,1.7768531468531215,0.0032472028195672862,1.0744473487438726,51.599999999999966,0.018355701006688832,0,8.079166666666666,7.105,3.57,13.25,2.6307111153112617,0.32561664140005303,0.3005244755244751,0.03719745958013101,1.4378478664192949,6.140000000000001,0.15551352574015154,0,20.166666666666668,14.0,3.0,48.0,15.496415356103777,0.7684172903853111,1.2937062937062926,0.06415072530775004,2.6129032258064515,20.0,0.08305459722463773,0,0.3333333333333333,0.0,0.0,2.0,0.6236095644623235,1.8708286933869707,-0.01398601398601399,-0.041958041958041974,1.0,-1.0,0.005994005994005994,1,0,3,4,109.43900000000001,0.03655004157567229,0.014764693878172617,0.03685462525546956,0,0,0
CUST_5113,Rural,Prepaid,0,45.0,0,69.8,0,12.0,2022,0,462.02000000000015,524.75,208.56,581.92,135.74565008377493,0.293809034422265,-29.88286713286716,-0.06467873064557195,0.4200810336344253,-280.38,0.5774939990977569,1,8.2825,7.34,1.89,15.07,3.7887577669556376,0.4574413241117582,-0.6970979020979027,-0.08416515570152763,0.3305084745762712,-11.65,0.40341186143275454,1,24.5,30.0,5.0,42.0,11.470977871713176,0.4682031784372725,0.2237762237762223,0.009133723419437646,1.0985915492957745,-5.0,0.004535046966965903,0,0.5833333333333334,1.0,0.0,1.0,0.4930066485916347,0.8451542547285166,-0.08741258741258745,-0.1498501498501499,0.3333333333333333,-1.0,0.3746253746253747,1,0,7,7,92.40400000000002,0.0757542963508073,0.01792671312930176,0.053028007445565115,0,0,0
CUST_5114,Rural,Yearly,1,43.0,1,43.22,0,19.0,2022,0,659.8633333333333,661.39,586.41,741.48,48.17190386752659,0.07300284988435977,6.842517482517464,0.010369597971070975,1.0809332584142235,153.62,0.24043572682933986,0,10.234166666666669,10.695,3.65,16.12,3.0539194988662612,0.2984043154986982,0.0010139860139859532,9.907851288845725e-05,0.8622620380739082,-4.56,1.3137222370456594e-06,0,17.416666666666668,11.0,0.0,42.0,15.052454580196843,0.8642557653701536,-1.4230769230769242,-0.08170776591829229,0.20454545454545456,-27.0,0.10651159610610371,1,0.5833333333333334,0.0,0.0,2.0,0.7592027982620247,1.301490511306328,-0.03846153846153845,-0.06593406593406591,0.0,0.0,0.030583873957367932,1,0,5,7,131.97266666666667,0.0530412863269667,0.015509524699559003,0.02639435438651438,0,0,0
CUST_5115,Urban,Prepaid,1,43.0,0,54.71,0,12.0,2022,0,335.505,380.505,144.79,455.21,102.15708316933616,0.304487513358478,-20.581678321678336,-0.06134536988026508,0.43911901109171386,-200.54999999999998,0.48370368413527204,1,8.371666666666666,7.475,4.57,14.92,2.7660195026226564,0.3304024888659355,-0.31293706293706314,-0.03738049726502845,0.7037037037037036,-6.01,0.15253107110744107,1,21.583333333333332,18.5,1.0,49.0,16.02320366080253,0.7423878144001173,2.2972027972027957,0.10643410643410638,2.476190476190476,31.0,0.24493720555498705,0,0.9166666666666666,1.0,0.0,2.0,0.6400954789890507,0.6982859770789644,-0.03846153846153851,-0.041958041958042015,0.6666666666666666,-1.0,0.04302477183833117,1,0,9,11,67.101,0.16393198312990864,0.024952434886713063,0.0643308842888581,0,0,0
CUST_5116,Urban,Monthly,1,43.0,0,49.35,0,19.0,2022,0,490.315,482.84000000000003,414.88,557.86,49.50565397002649,0.10096703949507255,8.760979020978999,0.017868062410856284,1.1955713966190233,104.97999999999996,0.37320759071230286,0,10.413333333333332,10.665,5.42,15.6,3.1044493159907693,0.29812253354584856,0.3690209790209785,0.03543735393927451,1.5142247510668563,3.370000000000001,0.16837893456941877,0,28.416666666666668,29.5,0.0,49.0,13.59202176114928,0.4783116162281271,1.3531468531468513,0.04761807107848157,1.7727272727272727,-5.0,0.11810724328109587,0,0.6666666666666666,0.0,0.0,2.0,0.8498365855987975,1.2747548783981963,-0.06993006993007,-0.104895104895105,0.6666666666666666,-1.0,0.08068854222700379,1,0,5,8,98.063,0.0815802086413836,0.021238047649640195,0.057955939888982934,0,0,0
CUST_5117,Rural,Prepaid,1,43.0,1,41.26,0,10.0,2023,1,494.7208333333333,496.79,303.16,596.03,82.02147213365669,0.165793446742503,3.571713286713264,0.007219654087837277,0.9953562660829955,97.26999999999998,0.02259710744064696,0,10.226666666666668,10.370000000000001,6.14,14.32,2.4617755561563466,0.24072120822910817,-0.026783216783217583,-0.0026189586163511322,0.883206862421643,2.5599999999999996,0.0014105333348573318,1,24.166666666666668,17.0,7.0,48.0,15.065597307183747,0.623404026504155,2.8951048951048937,0.1197974439353749,2.297872340425532,35.0,0.44005877857303644,0,0.3333333333333333,0.0,0.0,1.0,0.4714045207910317,1.4142135623730951,-0.03496503496503498,-0.10489510489510495,0.5,-1.0,0.06555944055944053,1,0,4,4,98.94416666666666,0.04042684005289179,0.02067159088037867,0.04884909839724424,0,0,0
CUST_5118,Suburban,Monthly,0,55.0,0,24.43,0,52.0,2019,0,510.72749999999996,501.67499999999995,449.27,625.77,47.888820568235616,0.09376589388320704,1.02807692307691,0.0020129656677521967,0.9705884215659573,-9.579999999999984,0.005492091077736666,0,8.4475,7.635,3.61,16.22,3.384789813759982,0.4006853878378197,-0.18835664335664384,-0.022297323865835317,0.8938789088489686,-2.24,0.03690228558770085,1,19.166666666666668,18.5,0.0,48.0,14.99907404549435,0.7825603849823138,-0.39160839160839245,-0.02043174217087265,1.0399999999999998,-24.0,0.008123250992741051,1,0.8333333333333334,0.5,0.0,3.0,1.0671873729054748,1.2806248474865698,0.048951048951048924,0.058741258741258705,2.0,0.0,0.025072488487122627,0,0,6,10,102.1455,0.0978995648364343,0.016540131479115577,0.03752816652063315,0,0,0
CUST_5119,Suburban,Prepaid,1,43.0,0,63.29,0,7.0,2023,1,654.1983333333334,654.94,598.55,753.0,47.13976909739328,0.07205730540033976,-2.5196503496503806,-0.003851508359570437,0.9802519159734373,56.58000000000004,0.034045557168170294,1,9.1775,9.010000000000002,4.65,12.91,2.2461490192475355,0.24474519414301668,0.09961538461538427,0.01085430505207129,1.0692479523454952,2.549999999999999,0.02343853655603432,0,29.666666666666668,31.0,7.0,46.0,13.02134998974974,0.4389219097668452,1.4265734265734253,0.048086744715958155,1.6666666666666667,3.0,0.14303128064595952,0,0.16666666666666666,0.0,0.0,1.0,0.3726779962499649,2.2360679774997894,-0.04195804195804196,-0.2517482517482518,0.0,-1.0,0.15104895104895114,1,0,2,2,130.8396666666667,0.01528588425018916,0.014028620270611103,0.045348123275561175,0,0,0
CUST_5120,Urban,Yearly,1,43.0,1,49.47,0,45.0,2020,0,409.155,406.385,258.44,494.74,59.706561685742166,0.14592651118950561,-3.7553846153846195,-0.009178391111888208,0.9286745619727447,13.779999999999973,0.04714324929621212,1,9.43,9.385,5.66,13.44,2.7321938681823683,0.2897342384074622,0.10139860139860092,0.010752767910774223,0.9972144846796659,3.66,0.016413292017063465,0,23.666666666666668,25.0,2.0,44.0,13.572848714334887,0.5735006499014741,2.0699300699300687,0.08746183394070713,2.1777777777777776,12.0,0.2771558959737488,0,0.5833333333333334,1.0,0.0,1.0,0.4930066485916347,0.8451542547285166,0.03146853146853144,0.05394605394605389,1.5,1.0,0.04855144855144856,0,0,7,7,81.83099999999999,0.08554215395143651,0.023047500336058464,0.05784278981478087,0,0,0
